DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
10,1009,2,2021,21,10,2020,10,1009,27,26,1,4,320,320,3,4,97,97
7,701,1,2021,4,12,2020,7,705,27,26,1,1,320,320,2,3,97,97
1,101,2,2020,4,2,2020,1,115,27,26,4,9,320,320,3,9,97,99
12,1220,12,2020,30,10,2020,9,920,27,27,4,4,320,840,4,4,31,97
19,1901,9,2020,27,1,2020,19,1901,27,27,4,4,320,320,4,4,33,97
1,101,8,2020,26,3,2020,1,101,27,27,4,4,320,320,4,4,34,35
1,102,1,2021,14,12,2020,1,102,27,27,4,4,320,320,3,4,72,51
6,601,11,2020,16,10,2020,1,105,27,27,4,4,320,320,3,3,72,97
1,101,3,2020,6,2,2020,1,101,27,27,4,4,320,320,4,9,97,26
1,115,11,2020,21,10,2020,1,114,27,27,4,4,320,320,4,4,97,42
6,601,10,2020,28,1,2020,6,614,27,27,4,4,320,320,3,3,97,97
1,101,1,2021,23,12,2020,1,101,27,27,4,4,320,320,3,3,97,97
1,102,11,2020,7,1,2020,1,102,27,28,4,4,320,320,9,4,35,35
17,1703,8,2020,26,2,2020,17,1703,27,28,4,4,320,320,2,4,72,41
1,101,5,2020,2,3,2020,1,101,27,28,4,4,320,320,4,2,83,52
9,901,2,2020,11,2,2020,9,915,27,28,1,1,320,320,2,2,92,97
14,1406,1,2021,16,11,2020,14,1406,27,28,1,1,320,320,9,9,92,97
1,101,3,2020,10,1,2020,1,101,27,28,4,1,320,320,2,2,97,97
9,901,10,2020,12,10,2020,12,1223,27,28,4,4,320,192,5,2,97,99
1,101,2,2020,22,1,2020,19,1904,27,29,4,4,320,320,4,4,34,97
1,101,9,2020,9,3,2020,16,1615,27,29,4,4,320,320,2,2,34,97
11,1108,11,2020,30,1,2020,11,1108,27,29,4,9,320,320,3,3,92,97
1,109,1,2021,14,12,2020,1,109,27,29,1,1,320,320,3,3,93,97
18,1801,6,2021,26,2,2020,18,1801,27,29,4,4,320,320,4,4,97,33
18,1801,1,2021,25,11,2020,18,1801,27,29,4,4,320,320,3,5,97,97
1,101,5,2021,26,11,2020,1,101,27,30,4,4,320,320,4,4,31,34
14,1409,3,2021,9,10,2020,14,1409,27,30,1,1,320,320,4,4,52,23
6,606,1,2021,20,3,2020,6,606,27,30,4,4,320,320,3,4,97,23
18,1801,10,2020,11,9,2020,18,1801,27,30,4,4,320,320,5,4,97,43
9,916,10,2020,6,10,2020,11,1107,27,31,4,4,320,320,4,4,33,23
1,101,2,2020,28,1,2020,1,101,27,31,4,4,320,320,4,4,52,31
12,1211,11,2020,27,10,2020,12,1211,27,31,4,4,320,320,2,2,92,97
1,101,1,2021,13,11,2020,1,108,27,32,4,4,320,320,4,4,52,97
9,920,12,2020,6,10,2020,9,920,27,33,4,4,320,320,3,2,34,97
9,920,1,2021,7,12,2020,9,920,27,33,4,4,320,320,3,4,97,97
1,116,11,2020,16,10,2020,1,116,27,34,4,4,320,320,3,4,97,97
11,1101,11,2020,15,10,2020,11,1101,27,36,4,4,320,320,4,4,97,23
1,101,11,2020,26,10,2020,1,115,27,36,4,4,320,320,4,3,97,52
13,1326,10,2020,20,1,2020,13,1326,28,19,4,1,320,320,2,9,92,97
12,1216,7,2020,7,2,2020,12,1216,28,20,4,4,320,320,4,9,23,97
13,1305,2,2021,18,2,2020,13,1305,28,21,1,1,320,320,9,2,43,97
9,920,4,2021,29,12,2020,9,920,28,21,4,4,320,320,4,4,74,32
10,1001,3,2020,28,1,2020,10,1001,28,21,4,9,320,320,4,1,97,97
9,920,1,2021,23,12,2020,12,1212,28,22,4,4,320,320,3,3,71,97
21,2101,12,2020,30,10,2020,21,2106,28,22,4,4,320,320,1,3,71,97
13,1317,5,2021,26,10,2020,13,1317,28,22,1,1,320,320,2,2,92,97
21,2101,2,2021,15,12,2020,21,2101,28,22,4,9,320,840,4,1,97,97
1,101,12,2020,30,1,2020,1,101,28,23,4,4,320,320,4,9,23,23
20,2001,5,2021,10,9,2020,20,2001,28,23,4,4,320,320,4,4,31,31
19,1901,1,2021,14,10,2020,19,1901,28,23,4,4,320,320,4,4,51,97
22,2214,1,2021,4,12,2020,22,2214,28,23,4,4,320,320,2,2,92,97
5,513,11,2020,9,3,2020,5,513,28,23,4,4,320,320,9,9,92,97
6,606,12,2020,24,11,2020,6,606,28,23,4,4,320,320,3,3,97,97
20,2001,1,2021,14,12,2020,20,2009,28,23,4,4,320,320,3,4,97,97
1,109,1,2021,29,10,2020,14,1419,28,24,4,4,320,320,9,2,42,97
16,1601,4,2021,23,11,2020,16,1601,28,24,1,4,320,320,9,2,43,97
4,401,10,2020,9,10,2020,4,401,28,24,9,1,320,320,3,3,54,97
13,1301,2,2021,6,11,2020,13,1301,28,24,4,4,320,320,1,3,83,97
18,1805,12,2020,25,9,2020,18,1804,28,24,4,4,320,320,4,4,92,97
1,101,3,2021,16,10,2020,1,101,28,24,4,4,320,320,4,3,97,97
1,101,6,2020,13,3,2020,1,101,28,24,9,4,320,320,3,4,97,97
1,115,3,2020,15,1,2020,1,115,28,24,9,4,320,320,3,3,97,97
4,414,1,2021,4,11,2020,4,401,28,24,4,4,320,320,3,3,97,97
1,114,1,2020,31,1,2020,5,511,28,24,4,4,320,320,3,4,97,97
1,101,2,2020,29,1,2020,4,401,28,24,9,4,320,320,4,4,97,97
1,115,11,2020,26,10,2020,1,101,28,25,4,4,320,320,5,4,1,23
1,101,4,2021,7,12,2020,21,2101,28,25,4,4,320,320,4,9,23,35
17,1701,12,2020,24,11,2020,17,1703,28,25,4,4,320,320,4,4,31,97
20,2007,2,2021,10,2,2020,20,2007,28,25,4,4,320,320,4,9,52,97
9,920,12,2020,27,8,2020,9,920,28,25,4,4,320,320,3,3,52,97
10,1007,4,2021,19,8,2020,10,1007,28,25,1,1,320,320,4,1,54,99
1,101,11,2020,14,10,2020,1,101,28,25,4,4,320,320,2,4,83,97
14,1412,11,2020,16,3,2020,14,1412,28,25,1,1,320,320,2,2,92,97
12,1203,3,2020,30,1,2020,12,1203,28,25,4,4,320,320,1,1,92,97
1,106,1,2021,13,11,2020,15,1505,28,25,1,4,320,320,2,2,92,97
9,923,3,2020,23,1,2020,9,904,28,25,4,1,320,320,4,2,92,97
8,801,2,2021,27,11,2020,8,801,28,25,1,1,320,320,2,3,92,97
1,101,11,2020,27,10,2020,1,101,28,25,4,4,320,320,3,2,96,97
6,606,10,2020,7,9,2020,6,601,28,25,4,4,320,320,4,4,97,41
1,115,2,2021,16,11,2020,1,115,28,25,4,1,320,320,3,3,97,97
1,101,10,2020,28,2,2020,1,114,28,25,4,9,320,320,3,1,97,97
21,2101,12,2020,19,10,2020,21,2101,28,25,9,4,320,320,1,3,97,97
8,805,1,2021,3,11,2020,9,901,28,25,1,4,320,320,9,3,97,97
1,101,4,2021,5,10,2020,1,101,28,25,4,4,320,320,4,4,97,97
9,902,2,2020,7,2,2020,9,902,28,25,1,1,320,320,3,4,97,97
7,701,3,2021,21,12,2020,7,706,28,25,1,1,320,320,3,2,97,97
22,2202,3,2020,17,1,2020,22,2214,28,26,4,4,320,320,2,2,3,97
1,101,3,2020,11,3,2020,1,117,28,26,4,4,320,320,5,4,22,97
14,1412,1,2021,12,8,2020,14,1412,28,26,4,4,320,320,4,4,23,34
1,101,2,2020,19,2,2020,1,105,28,26,4,4,320,320,9,4,35,31
1,106,6,2020,20,2,2020,1,101,28,26,4,4,320,320,9,9,35,43
6,602,4,2020,11,3,2020,6,602,28,26,4,4,320,320,3,3,42,97
1,101,2,2021,3,12,2020,14,1408,28,26,1,4,320,320,2,2,52,52
1,101,3,2020,17,2,2020,1,101,28,26,4,4,320,320,2,2,72,97
18,1801,11,2020,2,10,2020,18,1801,28,26,4,1,320,320,4,4,81,41
1,101,2,2021,22,12,2020,1,101,28,26,4,4,320,320,3,4,83,97
12,1215,1,2021,23,10,2020,12,1215,28,26,4,4,320,320,1,2,92,97
14,1421,11,2020,11,2,2020,14,1421,28,26,1,1,320,320,3,2,92,97
5,502,4,2021,23,1,2020,5,504,28,26,4,1,320,320,3,2,97,97
1,108,2,2020,29,1,2020,1,108,28,26,9,4,320,320,3,3,97,97
11,1101,10,2020,9,9,2020,11,1106,28,26,4,4,320,320,4,4,97,97
1,101,2,2020,2,1,2020,1,109,28,26,4,4,320,320,3,2,97,97
13,1333,4,2021,13,2,2020,13,1324,28,26,4,1,320,320,4,2,97,97
14,1413,1,2021,14,12,2020,14,1413,28,27,1,1,320,320,4,4,23,97
1,101,8,2020,27,1,2020,20,2011,28,27,4,4,320,320,4,4,31,33
1,101,2,2020,30,1,2020,1,114,28,27,9,4,320,320,4,4,35,42
1,101,4,2021,30,12,2020,1,101,28,27,4,4,320,320,4,4,35,43
7,701,2,2021,2,12,2020,7,707,28,27,1,1,320,320,4,9,43,23
1,101,5,2021,12,3,2020,1,101,28,27,4,4,320,320,4,3,43,97
1,101,1,2021,8,12,2020,1,101,28,27,4,4,320,320,4,3,43,97
18,1801,1,2021,27,1,2020,18,1801,28,27,4,4,320,320,4,4,52,52
9,901,11,2020,7,2,2020,9,901,28,27,4,4,320,320,4,3,54,97
9,916,10,2020,5,3,2020,8,806,28,27,1,1,320,320,1,1,83,97
20,2010,10,2020,26,2,2020,20,2003,28,27,4,4,320,320,2,3,92,97
13,1311,2,2021,19,11,2020,13,1311,28,27,4,4,320,320,2,2,92,97
14,1412,1,2021,20,8,2020,14,1412,28,27,1,1,320,320,1,1,92,97
9,901,10,2020,21,9,2020,13,1317,28,27,1,1,320,320,9,1,92,97
10,1021,12,2020,26,10,2020,9,921,28,27,4,4,320,320,2,2,92,97
1,101,2,2021,4,12,2020,1,101,28,27,4,4,320,320,3,2,96,97
4,401,12,2020,7,10,2020,4,401,28,27,4,4,320,320,4,9,97,23
1,109,11,2020,26,10,2020,1,109,28,27,1,1,320,320,3,4,97,97
1,101,3,2020,12,2,2020,1,101,28,27,9,4,320,320,4,4,97,97
3,310,12,2020,18,12,2020,3,310,28,27,4,4,320,320,4,4,97,97
13,1303,12,2020,16,10,2020,13,1301,28,27,4,4,320,320,4,3,97,97
20,2011,11,2020,19,2,2020,22,2201,28,28,4,4,320,320,4,4,23,23
1,101,11,2020,9,10,2020,1,115,28,28,4,4,320,320,4,4,35,42
15,1501,11,2020,28,9,2020,1,101,28,28,4,4,320,320,4,3,35,97
3,303,1,2020,13,1,2020,3,303,28,28,4,9,320,320,4,4,35,97
1,115,12,2020,30,11,2020,1,115,28,28,4,4,320,320,3,3,52,97
8,805,2,2021,29,12,2020,8,805,28,28,1,1,320,320,1,2,52,97
8,801,4,2021,16,11,2020,8,801,28,28,1,1,320,320,3,4,72,97
1,101,10,2020,6,3,2020,1,104,28,28,4,4,320,320,2,2,92,97
14,1412,9,2020,14,7,2020,14,1412,28,28,1,1,320,320,1,1,92,97
1,101,8,2020,4,3,2020,1,101,28,28,4,4,320,320,4,4,97,41
9,920,11,2020,4,9,2020,9,917,28,28,4,4,320,320,3,4,97,97
1,101,10,2020,25,2,2020,1,101,28,28,4,4,320,320,4,4,97,97
10,1009,10,2020,20,1,2020,10,1009,28,28,1,1,320,320,4,9,97,97
22,2212,3,2020,26,2,2020,22,2212,28,28,9,4,320,320,9,3,99,97
1,101,10,2020,25,9,2020,1,101,28,29,4,4,320,320,9,9,26,26
17,1712,2,2021,13,10,2020,17,1712,28,29,4,4,320,320,4,4,33,33
1,101,7,2020,24,1,2020,14,1413,28,29,1,1,320,320,9,3,34,97
3,308,2,2020,15,1,2020,1,103,28,29,4,4,320,320,4,4,35,52
8,804,3,2020,26,2,2020,8,804,28,29,1,1,320,320,2,2,71,97
10,1020,10,2020,25,2,2020,10,1020,28,29,4,4,320,320,2,4,92,33
11,1101,12,2020,23,11,2020,11,1107,28,29,4,9,320,320,2,1,92,99
1,101,3,2021,5,2,2020,1,101,28,29,4,9,320,862,4,5,97,26
1,101,1,2020,20,1,2020,1,101,28,29,9,4,320,320,4,5,97,97
9,901,9,2020,16,3,2020,9,901,28,30,4,4,320,320,4,5,52,24
9,901,3,2020,27,2,2020,12,1202,28,30,9,4,320,320,3,2,92,75
20,2010,12,2020,22,10,2020,20,2004,28,30,4,4,320,320,3,4,97,41
20,2007,1,2021,12,10,2020,16,1615,28,31,4,4,320,320,3,9,97,41
2,201,2,2021,21,1,2020,2,205,28,32,4,4,320,320,4,5,97,23
6,601,1,2021,30,11,2020,6,609,28,33,4,4,320,320,4,3,33,97
1,115,11,2020,21,9,2020,1,115,28,33,4,4,320,320,4,4,97,33
20,2001,11,2020,30,1,2020,20,2001,28,35,9,4,320,320,4,1,97,97
1,101,11,2020,14,10,2020,1,108,28,35,4,4,320,320,3,4,97,97
6,601,2,2021,4,12,2020,6,607,28,36,4,4,320,320,3,2,97,97
21,2101,12,2020,12,10,2020,21,2101,28,37,4,4,320,320,4,4,34,23
18,1801,2,2021,26,10,2020,18,1801,28,40,4,9,320,320,4,4,33,52
17,1701,7,2020,5,3,2020,22,2205,28,41,4,4,320,320,2,4,71,97
1,101,4,2020,11,3,2020,1,101,28,43,4,4,320,320,4,5,97,97
14,1412,1,2021,12,8,2020,14,1412,29,20,4,4,320,320,4,4,97,97
8,807,10,2020,1,9,2020,8,807,29,21,1,1,320,320,2,3,52,52
21,2101,1,2020,21,1,2020,17,1701,29,21,4,4,320,320,9,9,97,97
21,2101,3,2020,21,1,2020,21,2101,29,22,4,4,320,320,2,3,71,97
13,1304,11,2020,5,3,2020,13,1304,29,22,4,4,320,320,2,2,92,97
20,2011,3,2021,20,8,2020,22,2203,29,22,4,9,320,320,2,2,92,97
7,701,5,2021,31,8,2020,7,701,29,22,1,1,320,320,2,2,92,97
20,2011,11,2020,13,8,2020,1,101,29,22,4,4,320,320,4,4,97,97
12,1218,10,2020,18,9,2020,12,1217,29,23,4,4,320,320,9,2,35,97
12,1215,10,2020,13,3,2020,12,1215,29,23,4,4,320,840,3,4,52,97
16,1609,11,2020,3,9,2020,16,1609,29,23,1,1,320,320,3,2,54,97
17,1703,3,2020,4,1,2020,17,1712,29,23,4,4,320,320,2,3,61,97
13,1301,3,2020,12,2,2020,14,1420,29,23,4,4,320,320,2,2,92,97
13,1326,6,2021,30,12,2020,13,1326,29,23,1,1,320,320,3,2,92,97
18,1805,6,2021,28,8,2020,18,1805,29,23,4,4,320,320,2,2,92,97
16,1609,11,2020,2,10,2020,16,1609,29,23,1,1,320,320,2,4,97,97
1,101,10,2020,24,9,2020,1,115,29,24,4,4,320,320,4,4,23,23
8,803,11,2020,7,10,2020,8,803,29,24,1,1,320,320,3,4,52,52
1,114,7,2020,6,3,2020,1,114,29,24,4,4,320,320,4,3,72,97
14,1412,6,2020,11,2,2020,14,1412,29,24,1,1,320,320,2,1,72,97
1,101,12,2020,30,10,2020,1,101,29,24,4,4,320,320,4,3,74,97
5,501,2,2020,23,1,2020,1,115,29,24,4,4,320,320,2,4,81,97
11,1103,9,2020,2,9,2020,11,1101,29,24,4,4,320,320,2,2,92,97
16,1601,10,2020,1,9,2020,16,1601,29,24,1,1,320,320,2,2,92,97
10,1004,9,2020,7,2,2020,10,1004,29,24,1,1,320,320,3,2,97,97
11,1103,8,2020,16,1,2020,11,1101,29,24,4,4,320,320,3,4,97,97
1,101,12,2020,20,11,2020,1,101,29,24,4,4,320,320,4,4,97,97
21,2101,12,2020,9,11,2020,21,2101,29,24,9,9,320,320,3,9,97,97
1,101,2,2020,27,1,2020,5,502,29,24,4,4,320,320,3,3,97,99
8,801,5,2021,20,11,2020,8,801,29,25,1,1,320,320,5,4,23,23
4,401,10,2020,17,9,2020,4,401,29,25,4,4,320,320,4,4,32,43
1,101,11,2020,9,3,2020,12,1201,29,25,4,4,320,320,4,3,33,97
14,1401,3,2021,17,11,2020,14,1401,29,25,1,1,320,320,4,4,35,97
14,1401,9,2020,10,8,2020,14,1401,29,25,4,4,320,320,4,4,43,97
19,1901,12,2020,3,11,2020,19,1901,29,25,4,4,320,320,3,4,52,23
8,801,11,2020,4,11,2020,8,805,29,25,1,1,320,320,2,3,52,97
9,922,5,2021,11,12,2020,9,920,29,25,4,4,320,320,4,4,83,97
22,2201,3,2021,18,12,2020,22,2201,29,25,4,4,320,320,4,4,97,41
1,101,1,2021,15,12,2020,1,101,29,25,4,4,320,320,4,4,97,51
1,117,11,2020,9,11,2020,1,106,29,25,4,4,320,320,4,4,97,97
9,920,11,2020,13,3,2020,12,1213,29,26,4,4,320,320,4,4,33,35
1,101,2,2021,18,12,2020,1,101,29,26,4,4,320,320,4,9,52,23
9,901,12,2020,20,11,2020,9,901,29,26,4,4,320,320,3,9,52,23
9,901,12,2020,20,11,2020,9,901,29,26,4,4,320,320,3,9,52,23
14,1401,10,2020,29,1,2020,14,1401,29,26,9,1,320,320,3,3,52,97
22,2201,2,2021,28,10,2020,22,2201,29,26,9,4,320,320,1,3,92,97
12,1230,12,2020,22,9,2020,12,1230,29,26,4,4,320,320,2,3,92,97
1,101,2,2021,16,10,2020,1,101,29,26,4,9,320,320,5,1,97,97
10,1003,2,2021,11,12,2020,10,1003,29,26,4,4,320,320,3,3,97,97
5,508,12,2020,1,12,2020,5,503,29,26,4,4,320,320,5,3,97,97
1,101,3,2020,27,1,2020,1,101,29,26,9,4,320,320,3,4,97,97
8,801,11,2020,23,10,2020,8,801,29,26,1,1,320,320,3,4,97,97
10,1002,4,2020,20,2,2020,10,1002,29,26,4,4,320,320,4,4,97,97
1,101,9,2020,2,3,2020,3,301,29,26,4,4,320,320,4,4,97,97
1,115,1,2021,10,3,2020,1,102,29,26,4,4,320,320,4,4,97,97
9,901,2,2020,6,1,2020,3,301,29,26,4,4,320,320,4,4,97,97
22,2203,10,2020,12,10,2020,22,2211,29,26,4,4,320,320,4,2,97,97
1,110,1,2021,10,12,2020,1,110,29,27,1,1,320,320,4,4,52,41
9,913,7,2020,24,2,2020,9,913,29,27,9,1,320,320,3,2,52,52
8,803,7,2020,10,2,2020,8,803,29,27,1,1,320,320,2,2,52,97
20,2011,11,2020,17,8,2020,20,2011,29,27,4,4,320,320,2,3,71,97
20,2001,12,2020,4,3,2020,20,2001,29,27,4,4,320,320,4,2,72,97
3,314,11,2020,11,11,2020,3,301,29,27,4,4,320,320,2,2,91,75
9,909,2,2020,14,2,2020,9,924,29,27,1,1,320,320,2,1,92,97
1,110,3,2020,28,2,2020,1,110,29,27,1,1,320,320,2,1,92,97
1,101,9,2020,5,3,2020,1,116,29,27,4,4,320,320,3,4,97,35
13,1301,7,2020,5,2,2020,13,1301,29,27,4,4,320,320,2,3,97,97
16,1617,1,2021,25,6,2020,15,1501,29,27,4,4,320,320,3,3,97,97
5,506,12,2020,21,10,2020,5,506,29,27,4,4,320,320,3,4,97,97
1,115,1,2021,26,10,2020,1,116,29,27,4,4,320,320,4,4,97,97
1,101,8,2020,22,1,2020,1,101,29,28,4,4,320,320,5,4,22,97
22,2201,1,2021,13,3,2020,22,2201,29,28,4,4,320,320,4,4,23,23
1,101,11,2020,1,10,2020,1,108,29,28,4,4,320,320,4,4,31,35
17,1703,11,2020,9,10,2020,1,101,29,28,4,4,320,320,4,4,33,23
1,101,9,2020,18,2,2020,1,101,29,28,4,4,320,320,4,4,42,97
20,2001,2,2021,8,10,2020,20,2001,29,28,4,4,320,320,4,9,43,23
1,101,6,2021,3,3,2020,1,101,29,28,4,4,320,320,4,4,43,97
10,1002,11,2020,4,9,2020,10,1002,29,28,4,9,320,320,4,1,72,97
14,1412,6,2020,19,2,2020,14,1412,29,28,4,1,320,320,1,1,92,97
12,1219,1,2021,26,10,2020,12,1219,29,28,4,4,320,320,2,2,92,97
21,2101,2,2021,25,11,2020,21,2101,29,28,4,4,320,320,2,2,92,97
14,1416,2,2020,16,1,2020,14,1416,29,28,1,1,320,320,2,2,92,99
1,101,12,2020,28,10,2020,1,101,29,28,4,4,320,320,4,4,97,35
3,309,1,2021,29,10,2020,22,2211,29,28,4,4,320,320,4,2,97,52
7,718,2,2020,6,2,2020,7,718,29,28,1,1,320,320,3,3,97,97
1,106,12,2020,14,10,2020,1,101,29,28,4,9,320,320,5,4,97,97
1,115,1,2021,2,9,2020,6,603,29,28,4,4,320,320,4,4,97,97
1,115,3,2020,19,2,2020,12,1220,29,28,4,4,320,320,2,2,97,97
1,101,2,2021,21,12,2020,1,101,29,29,4,4,320,320,4,4,43,43
1,101,3,2020,31,1,2020,1,101,29,29,4,4,320,320,4,4,43,97
11,1101,8,2020,25,2,2020,11,1101,29,29,4,4,320,320,5,9,52,21
1,109,8,2020,10,2,2020,1,109,29,29,1,1,320,320,2,2,81,97
20,2010,12,2020,28,1,2020,20,2010,29,29,9,9,320,320,2,3,92,97
17,1713,1,2021,12,10,2020,17,1705,29,29,4,4,320,320,2,2,92,97
10,1021,12,2020,16,12,2020,12,1225,29,29,4,4,320,320,2,2,92,99
1,101,1,2021,17,12,2020,1,101,29,29,9,4,840,320,9,9,97,26
1,101,10,2020,30,9,2020,4,413,29,29,1,4,320,320,5,4,97,97
19,1901,1,2021,14,10,2020,1,113,29,29,4,4,320,320,4,3,97,97
4,416,12,2020,3,11,2020,4,416,29,29,4,9,320,320,4,4,97,97
21,2101,3,2021,29,12,2020,21,2101,29,29,9,4,320,320,4,3,97,97
6,603,10,2020,17,1,2020,6,613,29,29,4,4,320,320,4,4,97,97
1,101,12,2020,24,2,2020,1,101,29,29,4,4,320,320,4,4,97,97
1,101,2,2021,8,10,2020,1,101,29,29,4,4,320,320,4,4,97,97
1,101,12,2020,3,12,2020,22,2205,29,29,4,4,320,320,3,5,97,97
1,101,1,2020,8,1,2020,1,101,29,29,4,4,320,320,3,3,97,97
1,101,3,2021,4,12,2020,1,101,29,30,4,4,320,320,9,4,26,97
18,1804,2,2020,15,1,2020,18,1804,29,30,4,9,320,320,4,4,33,23
1,101,2,2020,24,1,2020,1,101,29,30,9,9,320,320,4,4,34,23
14,1416,3,2020,31,1,2020,14,1411,29,30,1,1,320,320,9,4,43,23
22,2201,10,2020,2,3,2020,22,2201,29,30,4,4,320,320,4,4,43,23
9,909,2,2020,25,2,2020,9,909,29,30,1,1,320,320,4,2,43,97
9,917,7,2020,10,3,2020,9,917,29,30,4,4,320,320,3,4,52,42
6,606,11,2020,6,3,2020,6,601,29,30,4,4,320,320,2,4,54,97
1,101,1,2020,20,1,2020,1,101,29,30,4,4,320,320,4,3,72,97
1,106,4,2021,26,11,2020,1,101,29,30,4,4,320,320,4,4,81,97
18,1801,3,2020,9,3,2020,18,1801,29,30,4,4,320,320,3,4,83,97
1,101,3,2021,18,12,2020,1,101,29,30,4,4,320,320,3,4,97,23
9,901,10,2020,23,10,2020,8,802,29,30,1,4,320,320,4,4,97,97
18,1801,1,2021,9,9,2020,18,1801,29,30,4,4,320,320,4,4,97,97
9,912,1,2021,30,12,2020,9,911,29,30,1,1,320,320,9,9,99,97
22,2208,3,2021,20,11,2020,22,2208,29,31,4,4,320,320,4,4,35,35
6,606,10,2020,6,10,2020,6,611,29,31,4,4,320,320,4,4,43,34
1,101,8,2020,13,3,2020,3,301,29,31,4,4,320,320,4,5,43,43
1,113,2,2020,3,2,2020,1,101,29,31,9,4,320,340,4,4,52,97
8,801,5,2021,27,1,2020,8,805,29,31,4,4,320,320,3,4,71,97
9,920,1,2021,22,12,2020,9,920,29,31,4,4,320,320,1,2,83,97
10,1008,2,2020,15,1,2020,10,1008,29,31,1,9,320,320,3,4,83,97
11,1101,11,2020,16,3,2020,11,1101,29,31,4,4,320,320,4,4,97,34
1,114,1,2021,25,11,2020,1,114,29,31,4,4,320,320,4,4,97,41
2,201,11,2020,5,11,2020,2,207,29,31,4,4,320,320,1,9,97,97
1,102,1,2020,13,1,2020,1,116,29,31,4,4,320,320,3,4,97,97
9,901,3,2021,8,12,2020,9,901,29,31,1,4,320,320,1,1,99,99
1,101,10,2020,18,9,2020,1,113,29,32,4,4,320,320,4,5,43,23
10,1020,3,2020,15,1,2020,10,1020,29,32,1,4,320,320,2,4,52,41
9,901,11,2020,16,11,2020,12,1205,29,32,1,1,320,320,2,2,92,97
1,116,1,2021,12,10,2020,1,116,29,32,4,4,320,320,3,4,97,23
1,101,8,2020,29,6,2020,1,116,29,32,4,4,320,320,4,9,97,41
1,101,5,2021,11,2,2020,1,101,29,32,4,4,320,320,4,5,97,52
17,1701,4,2021,29,9,2020,17,1712,29,32,4,4,320,320,5,4,97,97
20,2007,6,2021,11,11,2020,20,2001,29,33,4,4,320,320,4,5,34,23
5,513,6,2020,16,1,2020,5,513,29,33,4,4,320,320,9,9,92,23
8,801,5,2021,28,2,2020,8,801,29,33,9,1,320,320,1,9,97,73
14,1401,9,2020,10,8,2020,14,1401,29,34,4,1,320,320,4,5,97,97
11,1104,5,2021,13,11,2020,11,1104,29,36,4,4,320,320,9,4,34,23
17,1704,1,2021,19,11,2020,17,1703,29,39,4,4,320,320,4,4,97,41
1,101,1,2021,14,12,2020,1,101,29,40,4,4,320,320,9,5,31,26
17,1707,2,2020,5,2,2020,17,1701,29,42,4,9,320,320,4,9,33,97
1,101,11,2020,8,10,2020,1,101,29,45,4,4,320,320,4,5,43,23
13,1301,9,2020,6,3,2020,13,1301,30,19,4,4,320,320,2,2,71,97
16,1611,1,2021,31,8,2020,16,1611,30,20,1,1,320,320,5,4,97,34
9,901,2,2020,29,1,2020,9,923,30,21,1,1,320,320,3,2,34,97
5,509,3,2020,29,1,2020,5,501,30,22,4,4,320,320,4,4,52,97
17,1702,2,2021,25,9,2020,17,1702,30,23,4,4,320,320,1,2,92,97
1,115,2,2020,9,1,2020,1,101,30,24,4,4,320,320,4,4,97,97
9,920,2,2021,29,10,2020,9,920,30,24,4,4,320,320,3,9,97,97
8,801,3,2020,13,2,2020,8,801,30,24,4,1,320,320,4,3,97,97
1,101,11,2020,26,10,2020,1,101,30,25,4,4,320,320,9,4,35,23
7,701,5,2020,18,2,2020,7,701,30,25,1,1,320,320,3,1,52,97
6,608,9,2020,6,3,2020,6,608,30,25,4,4,320,320,3,3,92,97
14,1412,4,2021,4,12,2020,14,1412,30,25,1,1,320,320,1,1,92,97
9,920,5,2021,25,2,2020,9,920,30,25,4,4,320,320,2,2,92,97
1,102,11,2020,16,10,2020,1,116,30,25,4,4,320,320,4,4,93,97
1,101,10,2020,8,10,2020,1,101,30,25,4,4,320,320,3,4,97,97
1,101,11,2020,29,10,2020,5,501,30,25,4,4,320,320,5,4,97,97
9,901,10,2020,5,10,2020,12,1209,30,26,1,1,320,320,4,3,31,97
18,1802,9,2020,4,9,2020,18,1802,30,26,4,4,320,320,4,3,31,97
11,1102,11,2020,22,9,2020,11,1102,30,26,4,4,320,320,4,4,33,97
16,1612,4,2021,13,3,2020,16,1610,30,26,4,4,320,320,5,4,35,97
9,902,2,2020,9,1,2020,22,2214,30,26,4,4,320,320,4,4,51,97
9,901,1,2021,24,11,2020,9,901,30,26,4,4,840,320,4,3,52,52
17,1713,1,2021,20,1,2020,17,1713,30,26,4,4,320,320,1,2,92,97
1,101,3,2020,3,2,2020,15,1507,30,26,4,4,320,320,2,2,92,97
15,1504,11,2020,27,8,2020,14,1421,30,26,4,4,320,320,2,3,92,97
18,1804,9,2020,3,9,2020,16,1615,30,26,1,4,320,320,1,4,92,97
12,1217,12,2020,7,12,2020,12,1217,30,26,4,4,320,320,2,2,92,97
21,2101,2,2021,23,12,2020,21,2102,30,26,4,4,320,320,3,2,92,97
12,1222,12,2020,25,11,2020,12,1222,30,26,4,4,320,320,4,2,97,94
8,801,3,2021,19,10,2020,8,801,30,26,4,4,320,320,5,4,97,97
